email_text,hostname,scan_duration,host_up,alternate_ip_count,ip_address,common_web_ports_open,open_ports_count,latency,filtered_ports_count,open_ports,rdns_record,https_supported,services,host_found,interesting_url,asn_found,ip_found,email_type
"I'm taking all my razored mail today and calling any 1-800 numbers I can
find.  I say ""Hi, I'm calling everyone that spammed me today to raise their
cost of doing business.  You have a great day!""  I'm told I should do it
from a pay phone, so it costs them 50 cents per call.  If more people did
this, we could tie up their phone lines and cost them so much money they
could never make spam work.Also fun is the simple ""Die Spammer Die!""Fox-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users","lists.sourceforge.net, thinkgeek.com","115.29, 45.52",1,"0, 3","18.239.255.120, 216.105.38.7",1,3,"0.2, 0.031",996,"80, 443, 80, 443, 8008, 8008",", server-18-239-255-120.bud50.r.cloudfront.net",1,"https, http, https, http","38, 0",0,"11, 0","230, 0",Safe Email
"http://www.washingtonpost.com/wp-dyn/articles/A63543-2002Sep10.html""MIAMI, Sept. 10 -- A two-gram rock of crack
cocaine was found inside the shoe of Florida
Gov. Jeb Bush's 25-year-old daughter by workers
at the central Florida rehabilitation center
where she is undergoing court-ordered drug
treatment, Orlando police said today.Noelle Bush was not arrested because witnesses
would not give sworn statements, but the
incident is under investigation, according to
Orlando police spokesman Orlando Rolon.""Wow, the witnesses would not nark of a Bush girl in an era where there are
no mare restrictions on being held without a cause?Imagine that...-tom",www.washingtonpost.com,42.46,1,0,23.49.226.94,1,3,0.022,996,"80, 443, 8008",a23-49-226-94.deploy.static.akamaitechnologies.com,1,"https, http",0,0,0,0,Safe Email
"I'm assuming I need to strip the SpamAssassinReport.txt attachments 
from my spam mailbox before I run the mailbox through razor-report, 
correct?  Does anyone know of an easy way to do this?Thanks
  Justin
-- --
Justin Shore, ES-SS ES-SSR      Pittsburg State University
Network & Systems Manager       Kelce 157Q
Office of Information Systems   Pittsburg, KS 66762
Voice: (620) 235-4606           Fax: (620) 235-4545
http://www.pittstate.edu/ois/Warning:  This message has been quadruple Rot13'ed for your protection.
-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users","www.pittstate.edu, seeker.dice.com, lists.sourceforge.net","117.26, 42.73, 73.99",1,"0, 2, 0","18.235.106.130, 216.59.56.62, 216.105.38.7",1,3,"0.21, 0.13, 0.062","996, 0, 996","80, 443, 8008, 80, 443, 80, 443, 8008, 8008","ec2-18-235-106-130.compute-1.amazonaws.com, customer.ipv4.totaluptime.com",1,"https, http, https, http, https, http",0,"1, 3, 0","3, 3, 2","12, 7, 4",Safe Email
"On Fri, 04 Oct 2002 16:07:12 -0700
Ben Liblit  wrote:> So if your fonts look ugly, lack of bytecode hinting is *not* the cause.Well you are right, sorry, I didn't have any better idea yesterday late in
the evening.
The fonts are ugly only inside of gnome2 and clean for gnome1 apps, if
antialiasing is disabled. 
This is difficult to understand for me.--
regards from Germany
                   Matthias
      _______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list",,0.03,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"Tue, 10 Sep 2002, Rose, Bobby wrote:> Use the sample-spam.txt from Spamassassin and do a ""razor-check -d < > sample-spam.txt""Interesting. I just upgraded to razor-agents 2.14 yesterday, ran razor-admin -register. I to am seeing that I'm not getting any positives from razor. Including the sample-spam.txt's from spamassassin 2.41, 2.31, and 2.20.Any suggestions? thanks.-d output belowmaxwell:/var/qmail/alias/gb-users%# razor-check -d < /usr/local/src/Mail-SpamAssassin-2.20/sample-spam.txt Razor-Log: Computed razorhome from env: /root/.razor Razor-Log: Found razorhome: /root/.razor Razor-Log: No /root/.razor/razor-agent.conf found, skipping. Razor-Log: No razor-agent.conf found, using defaults. Sep 12 12:04:13.785852 check[52238]: [ 1] [bootup] Logging initiated LogDebugLevel=9 to stdout Sep 12 12:04:13.787113 check[52238]: [ 5] computed razorhome=/root/.razor, conf=, ident=/root/.razor/identity-ruqVa5jbuS Sep 12 12:04:13.787442 check[52238]: [ 2] Razor-Agents v2.14 starting razor-check -d Sep 12 12:04:13.789903 check[52238]: [ 9] uname -a: FreeBSD maxwell.gta.com 4.5-RELEASE-p3 FreeBSD 4.5-RELEASE-p3 #0: Wed May 22 14:52:29 EDT 2002 root@maxwell.gta.com:/usr/src/sys/compile/maxwell i386 Sep 12 12:04:13.790480 check[52238]: [ 8] reading straight RFC822 mail from Sep 12 12:04:13.791397 check[52238]: [ 6] read 1 mail Sep 12 12:04:13.791917 check[52238]: [ 8] Client supported_engines: 1 2 3 4 Sep 12 12:04:13.792948 check[52238]: [ 8] prep_mail done: mail 1 headers=1432, mime0=3139 Sep 12 12:04:13.793639 check[52238]: [ 6] skipping whitelist file (empty?): /root/.razor/razor-whitelist Sep 12 12:04:13.794295 check[52238]: [ 5] read_file: 1 items read from /root/.razor/servers.discovery.lst Sep 12 12:04:13.794871 check[52238]: [ 5] read_file: 1 items read from /root/.razor/servers.nomination.lst Sep 12 12:04:13.795382 check[52238]: [ 5] read_file: 3 items read from /root/.razor/servers.catalogue.lst Sep 12 12:04:13.796047 check[52238]: [ 9] Assigning defaults to honor.cloudmark.com Sep 12 12:04:13.796456 check[52238]: [ 9] Assigning defaults to apt.cloudmark.com Sep 12 12:04:13.796829 check[52238]: [ 9] Assigning defaults to fire.cloudmark.com Sep 12 12:04:13.797180 check[52238]: [ 9] Assigning defaults to truth.cloudmark.com Sep 12 12:04:13.798322 check[52238]: [ 5] read_file: 11 items read from /root/.razor/server.apt.cloudmark.com.conf Sep 12 12:04:13.799188 check[52238]: [ 5] read_file: 11 items read from /root/.razor/server.honor.cloudmark.com.conf Sep 12 12:04:13.799866 check[52238]: [ 5] 96778 seconds before closest server discovery Sep 12 12:04:13.800342 check[52238]: [ 6] apt.cloudmark.com is a Catalogue Server srl 51; computed min_cf=1, Server se: 0A Sep 12 12:04:13.800818 check[52238]: [ 8] Computed supported_engines: 2 4 Sep 12 12:04:13.801167 check[52238]: [ 8] Using next closest server apt.cloudmark.com:2703, cached info srl 51 Sep 12 12:04:13.801513 check[52238]: [ 8] mail 1 Subject: Home Based Business for Grownups Sep 12 12:04:13.805467 check[52238]: [ 6] preproc: mail 1.0 went from 3139 bytes to 3100 Sep 12 12:04:13.805878 check[52238]: [ 6] computing sigs for mail 1.0, len 3100 Sep 12 12:04:13.809475 check[52238]: [ 5] Connecting to apt.cloudmark.com ... Sep 12 12:04:18.587441 check[52238]: [ 8] Connection established Sep 12 12:04:18.587929 check[52238]: [ 4] apt.cloudmark.com >> 29 server greeting: sn=C&srl=51&ep4=7542-10&a=l Sep 12 12:04:18.588562 check[52238]: [ 6] apt.cloudmark.com is a Catalogue Server srl 51; computed min_cf=1, Server se: 0A Sep 12 12:04:18.589041 check[52238]: [ 8] Computed supported_engines: 2 4 Sep 12 12:04:18.589432 check[52238]: [ 8] mail 1.0 e2 sig: PGFfFte87P3Ve-CPTdu3NWgiBikA Sep 12 12:04:18.589751 check[52238]: [ 8] mail 1.0 e4 sig: k6oGZsa1AvVolyvalWx2AACdWb8A Sep 12 12:04:18.590103 check[52238]: [ 8] preparing 2 queries Sep 12 12:04:18.590638 check[52238]: [ 8] sending 1 batches Sep 12 12:04:18.591087 check[52238]: [ 4] apt.cloudmark.com << 96 Sep 12 12:04:18.591324 check[52238]: [ 6] -a=c&e=2&s=PGFfFte87P3Ve-CPTdu3NWgiBikA a=c&e=4&ep4=7542-10&s=k6oGZsa1AvVolyvalWx2AACdWb8A . Sep 12 12:04:19.270870 check[52238]: [ 4] apt.cloudmark.com >> 14 Sep 12 12:04:19.271227 check[52238]: [ 6] response to sent.1 -p=0 p=0 . Sep 12 12:04:19.272130 check[52238]: [ 6] mail 1.0 e=2 sig=PGFfFte87P3Ve-CPTdu3NWgiBikA: sig not found. Sep 12 12:04:19.272449 check[52238]: [ 6] mail 1.0 e=4 sig=k6oGZsa1AvVolyvalWx2AACdWb8A: sig not found. Sep 12 12:04:19.272760 check[52238]: [ 7] method 5: mail 1.0: no-contention part, spam=0 Sep 12 12:04:19.273012 check[52238]: [ 7] method 5: mail 1: a non-contention part not spam, mail not spam Sep 12 12:04:19.273257 check[52238]: [ 3] mail 1 is not known spam. Sep 12 12:04:19.273578 check[52238]: [ 5] disconnecting from server apt.cloudmark.com Sep 12 12:04:19.273982 check[52238]: [ 4] apt.cloudmark.com << 5 Sep 12 12:04:19.274203 check[52238]: [ 6] a=q Sep 12 12:04:19.274585 check[52238]: [ 8] razor-check finished successfully.--- david raistrick drais@atlasta.net http://www.expita.com/nomime.html ------------------------------------------------------- This sf.net email is sponsored by:ThinkGeek Welcome to geek heaven. http://thinkgeek.com/sf _______________________________________________ Razor-users mailing list Razor-users@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/razor-users","lists.sourceforge.net, thinkgeek.com","119.14, 0.38, 44.08","1, 0, 1","0, 3","18.239.255.112, 216.105.38.7","1, 0, 1","0, 3, 3","0.027, 0.21","996, 0, 996","80, 443, 80, 443, 8008, 8008",", server-18-239-255-112.bud50.r.cloudfront.net","1, 0, 1","https, http, https, http","79, 0","1, 0, 0","11, 3, 0","230, 12, 0",Safe Email
"On Wed, 2002-07-24 at 07:09, Justin Mason wrote:
> 
> ""Gordon Mohr"" said:
> 
> > I still think self-add whitelists are underrated. 
> > A FoRK whitelist would presumably start with
> > all subscribers, and grow from there. Bouncing
> > problem mail, in a way that humans can understand
> > how to whitelist themselves for a resend, avoids 
> > the problem of silent failures without opening the 
> > door to lazy, forged-""from"" spammers. 
> 
> Big problem I see with this system, is the
> automatically-generated-but-important mails like online tickets,
> bills, etc.Besides lists, this is the reason I can't use such a system. I get more
than a few mails from 'dont-respond-to-this-address@' password reminder
generators, for example. SpamAssassin does flag a few of those as spam,
but at least I've still got them.Luis
http://xent.com/mailman/listinfo/fork",xent.com,100.24,1,0,69.55.232.243,1,4,0.2,0,"80, 443, 8008, 22",,1,"https, ssh, http",11,3,1,2,Safe Email
"This is a reminder, sent out once a month, about your linux.ie mailing
list memberships.  It includes your subscription info and how to use
it to change it or unsubscribe from a list.You can visit the URLs to change your membership status or
configuration, including unsubscribing, setting digest-style delivery
or disabling delivery altogether (e.g., for a vacation), and so on.In addition to the URL interfaces, you can also use email to make such
changes.  For more info, send a message to the '-request' address of
the list (for example, webdev-request@linux.ie) containing just the
word 'help' in the message body, and an email message will be sent to
you with instructions.If you have questions, problems, comments, etc, send them to
listmaster@tuatha.org.  Thanks!Passwords for jm-webdev@jmason.org:List                                     Password // URL
----                                     --------  
webdev@linux.ie                          foo       
http://www.linux.ie/mailman/options/webdev/jm-webdev@jmason.org",,0.03,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"HUBBLE SPOTS AN ICY WORLD FAR BEYOND PLUTO
------------------------------------------
Astronomers have discovered a distant body that appears to be the
largest object in the Kuiper Belt, a body half the size of Pluto that
raises new questions about the definition of a planet. The icy world
2002 LM60 has been dubbed ""Quaoar"".    http://spaceflightnow.com/news/n0210/07quaoar/
ASTRONOMERS SLICE AND DICE GALAXIES
-----------------------------------
New views of star birth and the heart of a spiral galaxy have been
seen by a state-of-the-art astronomical instrument on its first
night. The new spectrometer has a revolutionary ability to 'slice'
any object in the sky into sections, producing a three dimensional
view of the conditions throughout entire galaxies in a single
observation.    http://spaceflightnow.com/news/n0210/08galaxies/------------------------ Yahoo! Groups Sponsor ---------------------~-->
Sell a Home with Ease!
http://us.click.yahoo.com/SrPZMC/kTmEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/","docs.yahoo.com, spaceflightnow.com","77.27, 51.11, 0.09","0, 1","0, 0, 1","162.159.134.42, 13.248.158.7","0, 1","0, 3, 5","0.015, 0.053","0, 994, 996","80, 443, 8008, 80, 8008, 8080, 443, 8443",", a7de0457831fd11f7.awsglobalaccelerator.com","0, 1","https, https-alt, https, http, http-proxy, http","44, 9, 1","0, 14, 0","12, 1, 0","42, 66, 0",Safe Email
"URL: http://www.newsisfree.com/click/-0,8365765,1440/
Date: Not suppliedProfessionals are asking amateurs to sign up and help them glean valuable 
information about planets orbiting distant stars",www.newsisfree.com,52.99,1,1,172.67.205.86,1,4,0.014,995,"80, 443, 8443, 8008",,1,"https-alt, https, http",0,96,1,10,Safe Email
"URL: http://www.newsisfree.com/click/-5,8086490,1440/
Date: Not suppliedThe cargo vessel ran aground off a World Heritage conservation site in South 
Africa - raging fires are hampering salvage attempts",www.newsisfree.com,77.16,1,1,172.67.205.86,1,5,0.061,994,"80, 8008, 8080, 443, 8443",,1,"https-alt, https, http, http-proxy",0,96,1,10,Safe Email
"URL: http://www.newsisfree.com/click/-5,8561543,1440/
Date: Not suppliedThe ancient remains of 200 fishermen who were tied up and stabbed through the 
heart have been excavated from a beach",www.newsisfree.com,50.04,1,1,172.67.205.86,1,5,0.014,994,"80, 8008, 8080, 443, 8443",,1,"https-alt, https, http, http-proxy",0,96,1,10,Safe Email
"URL: http://www.newsisfree.com/click/-1,8410273,1717/
Date: 2002-09-30T22:21:08+01:00(dayton daily news)",www.newsisfree.com,79.38,1,1,172.67.205.86,1,5,0.061,994,"80, 8008, 8080, 443, 8443",,1,"https-alt, https, http, http-proxy",0,96,1,10,Safe Email
"John P. Looney wrote:
> On Thu, Aug 22, 2002 at 05:13:01PM +0100, Fergal Moran mentioned:
> 
>>In a nutshell - Solaris is Suns own flavour of UNIX.
> 
> 
>  Though I'm sure that this nice person would like a bit more detail.
> 
>  Solaris is quite different to Linux, though these days you can make
> solaris act a lot like linux with an extra CD of GNU tools Sun ship with
> solaris. It is based on the SysV unix family, so it's quite similar to
> other unixen like HPUX and SCO.
> 
>  Sun's hardware in general is more reliable, and a lot more expensive. One
> of the main bonuses you get by buying Sun is that you are getting your
> hardware and software from one company, so if you have a support contract,
> they have to fix it. They can't fob you off with 'that's a software
> problem, talk to the software vendor.' etc.
> 
>  If you are set on Linux, you most likely can do your own support. There
> is then a world of different hardware options. You can run Linux on Sparc,
> though some companies like RedHat don't maintain a sparc port anymore.
> 
>  You can also buy your machine from linux-oriented companies like DNUK,
> who do machines designed to run linux, and their own version of linux,
> that has a few extras for their machines. Or, you can get a machine from a
> cheaper company like Dell, and it'll most likely work, most of the time.Why do you say Dell is cheaper than DNUK?It gets a bit complicated though!
http://www.levenez.com/unix/history.htmlPÃ¡draig.
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",www.levenez.com,"0.1, 61.36","0, 1",0,62.210.16.61,"0, 1","0, 4",0.067,0,"80, 443, 1082, 8008",pf-lb-1.online.net,"0, 1","https, http, amt-esd-prot",0,0,0,"1, 0",Safe Email
"&> Seems also from the news being reported that it's likely they already
&> have a slice of that pie, which says something about the mindset of
&> the people handing out the slices.When you can hold and sponsor a giant restrictive device (using giant
restrictorism principles, then,) conference/exhibition and get 30 invited
exhibitors, with lecturedemos, on elastic polity, concepts of public
responsibility have gone rather far off theory into quartering.The way I reckon it, they plan on fixing the seats/plane and security
problem by further sectioning airplanes:
	1- Checked luggage
	2- Calcium formerly in passengers and crew
	3- The rest of the passengers
	4- The cabin and crew, who get a calcium substitute more
	   readily controlled by a quorum of preservatory agencies.
	5 (optional:) - Premium services and DRM for checked laptops.
They reactivate calcium channels and put the calcium back when
you arrive.  If you don't like it, you have to claim it as they put the
calcium back, subject to retries, and you have to remember the flight
number you actually arrived on to do that....and you suddenly know all about vendors!http://xent.com/mailman/listinfo/fork",xent.com,119.13,1,0,69.55.232.243,1,4,0.2,0,"80, 443, 8008, 22",,1,"https, ssh, http",6,3,1,2,Safe Email
"Hi All,Damian Conway is in Belfast this week. He will be giving two talks:o Perl 6 - Tuesday, 3rd September, 7pm, Jury's, Belfast
o Quantum::Superpositions - Thursday, 5th September, 7pm, Jury's, BelfastHe is also doing training courses...
    http://www.kasei.com/training/damian/Wesley.-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,"0.13, 0.12",0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"Once upon a time, Doug wrote :> Perms are borked on your en/ directory.  Can't get in.Indeed, sorry.
Fixed now, happy download :-)Matthias-- 
Matthias Saou                                World Trade Center
-------------                                Edificio Norte 4 Planta
System and Network Engineer                  08039 Barcelona, Spain
Electronic Group Interactive                 Phone : +34 936 00 23 23_______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list",,0.1,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"Scott MacKenzie wrote:>There is a software package that is used (or was up through w2k) 
>on MicroSloth for this purpose. Ghost, or some such. One essentially 
>""takes a picture"" of the machine's proper config, and then upon 
>schedule or demand replaces the machine's current config with the 
>proper picture. It essentially over-writes the entire disk drive. 
>Especially good for student access machines at libraries, etc.
>
And it is pretty common practice in some environments with public 
workstations to just wipe and re-install Windows machines on a weekly 
(or even daily) basis. It's easier than trying to maintain Windows.Crispin-- 
Crispin Cowan, Ph.D.
Chief Scientist, WireX                      http://wirex.com/~crispin/
Security Hardened Linux Distribution:       http://immunix.org
Available for purchase: http://wirex.com/Products/Immunix/purchase.html","wirex.com, immunix.org","47.79, 89.13",1,"0, 1","104.21.51.26, 65.56.140.22","0, 1",2,"0.009, 0.14","995, 997","80, 8443, 8008, 8008",,0,"http, https-alt, http","5, 19",0,0,"4, 15",Safe Email
"************************************************
                 $25,000 CASH GIVEAWAY!
************************************************Dear jm@netnoteinc.com,You're receiving this email because you are registered
in the BESTCHEAPSTUFF.COM www.bestcheapstuff.com
customer base. If you would prefer not to receive our mailings, 
please click on the Unsubscribe link below.Subscribe to our newsletter by clicking the confirmation
link: http://www.bestcheapstuff.com/cgi-bin/confirm_sub.cgi?name=yyyy@netnoteinc.com                 
and you will receive the latest information on SPECIAL DEALS, FREE 
VACATION GIVEAWAYS, FREE PRODUCTS, and 
other valuable Promotions from BestCheapStuff.com !Along with your subscription, you will be automatically
entered into our CASH SWEEPSTAKES for $25,000 
in June 2002.CLICK here http://www.bestcheapstuff.com/cgi-bin/confirm_sub.cgi?name=jm@netnoteinc.com            
to confirm your subscription and to ENTER our 
CASH GIVEAWAY for June 2002.**By Not taking any of the above actions you will be deleted from our
mailing list within 30 days.**Thank you for your cooperation.
************************************************
If you prefer not to enter our sweepstakes or get the latest
news on FREE GIVEAWAYS, please click here: 
http://www.bestcheapstuff.com/cgi-bin/unsub.cgi?name=jm@netnoteinc.com                 
We will promptly remove your email from our mailing list.",www.bestcheapstuff.com,53.07,1,0,66.63.171.128,0,1,0.01,998,8008,66.63.171.128.static.quadranet.com,0,http,0,0,0,1,Phishing Email
"On Wed, Oct 02, 2002 at 10:45:04PM +0200, Matthias Saou wrote:
> > So I've attached a patch to specify an alternate kernel by setting the
> > ""TARGET_KERNEL"" environment variable before running rpmbuild. You
> > still need to have the rpm for the specified kernel installed, but at
> > least it doesn't have to be currently running. It's kinda hackish, so
> > if someone has a better way to do this, let me know.
> 
> That idea looks good although it maybe needs to be tweaked a bit more (what
> you sent doesn't support packages named ""kernel-smp""). I'd also prefer a
> cleaner way than the env variable, and preferrably not editing the spec...
> probably ""--define 'target 2.4.xx-xx' --with smp"". Sound good enough?
> The BuildRequires on ""kernel-source"" will also need to be removed because
> it won't necessarily need to be true, and that does bug me a bit :-/The ""--define"" is exactly what I was looking for! I was trying to
figure out a way to do it within the mechanism of rpm (like the
""--with"" switches), but for some reason didn't think of using
""--define"". My computer is currently gone for repairs, but once it's
back, I'll rewrite the specfile, add support for kernel-smp, and email
it to the list for further criticism :)As far as requiring kernel-source, I don't feel it's a big problem. If
you're gonna go to the trouble of packaging custom kernels into rpms,
it's not a far stretch to package the source tree too (as I currently
do).Also, I've found that the alsa-driver source needs a usb-related patch 
to compile under the latest test kernels (2.4.20-preX). Are other 
people seeing the same thing, or is this just a problem with my setup?garyP.S. If I didn't mention it before, thanks for the alsa packages! They 
greatly simplified what used to take way too long before._______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list",,0.09,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"I stand corrected --- I'd thought I'd seen a display there listing in
the Ben Franklin museum which showed them as ranging in age from 19 to
just over 30 for the oldest, most in their early twenties.-- 
Gary Lawrence Murphy  TeleDynamics Communications Inc
 Business Advantage through Community Software : http://www.teledyn.com
""Computers are useless.  They can only give you answers.""(Pablo Picasso)",www.teledyn.com,53.11,1,0,142.251.140.51,1,3,0.0084,996,"80, 443, 8008",sof04s05-in-f19.1e100.net,1,"https, http",0,0,0,5,Safe Email
"On Thu, 2002-08-15 at 16:38, Jesse wrote:
> Strata just walked up to me in a cafe in Somerville, MA and
> asked me how I was getting net here. And _then_ we figured out 
> that we have shared context.The obvious followup is 'there's a cafe in somerville with net access?'
Luis [19 Pitman St.]
http://xent.com/mailman/listinfo/fork",xent.com,110.74,1,0,69.55.232.243,1,4,0.21,0,"80, 443, 8008, 22",,1,"https, ssh, http",1,3,1,2,Safe Email
"EVER YOUNG Nutritionals GH 2000 - Reverse Aging
Feeling 
    Young Is A Choice
Your Source For Anti-Aging 
    InformationHere's what doctors and users
            are saying about EverYoung
            Nutritionals GH2000 spray:
â€œAfter 2 weeks, I noticed a
            higher level of energy,
            increased sexual
            energy and my memory and
            vision were enhanced.""
            Dr. Richard Boyd
            __________________            â€œWrinkles have disappeared
            from my hands and around
            my eyes; my beard, which
            was almost entirely white has
            returned to its original
            black color; sleep patterns have
            returned to those of my
            youth, I have sexually
            returned to my mid-teens.â€
            Dr. Mark Born
            __________________             ""This is the second time I have
            ordered and I'm having great
            success with your product.
            I am 43, and was going through
            the yucky midlife stuff women go
            through...hot flashes, mood swings,
            etc. All that has stopped and feel
            great again. Was shocked to see
            my gray hairs go away in just a
            month. This product is amazing...
            Thanks again!"" 
            Deanne in Alaska
.. 
... 
FREE U.S. 
          Fed Ex Ground
              Shipping & Handling
              For Customers in
              The Continental USA.              We Ship Anywhere In The World!Starting 
              Today, You Can Look Younger, 
              Feel Better And Get Stronger With The
              Time-Tested Power of HGH
          Learn More
Somatotropin 
                    (aka Growth Factor, hGH, HGH, Growth Hormone, GH, Human Growth 
                    Hormone) is naturally produced by the anterior pituitary gland 
                    in the brain and declines with age, so it is a natural substance 
                    already in your body right this moment. HGH is known as the 
                    master hormone because it exerts effects over all other hormones 
                    in the body, including Testosterone, Estrogen, Progesterone 
                    and DHEA. Augmenting declining somatotropin levels by giving 
                    your body daily ingestible somatotropin, can create a more 
                    youthful hormone balance that results in dramatic improvements 
                    in your health.
                    Â  Somatotropin supplementation 
                    is a life-enhancement. Lives that were once shattered by fatigue, 
                    illness or the ravages of aging, now fourish with the help 
                    of somatotropin supplementation.
                    Â  Somatotropin from the pituitary 
                    works by stimulating protein production in all tissues of 
                    the body. This results in an increase in organ healing and 
                    regeneration, which is associated with increase resistance 
                    to illness and injury.
No matter your age, we GUARANTEE
                    you will look and feel BETTER than
                    you ever imagined possible.
LEARN MOREEVERYOUNG 
              GH2000
              The maximum FDA allowable HGH sold online that stimulates the anterior 
              of the pituitary gland. 2000ng per mil. Check the dosage of our 
              competitors.
ATOMIC 
              FUEL HGH Activator
              Works in conjunction with Ever Young GH2000 and stimulates the posterior of 
              the pituitary gland. Contains essential Amino Acids for a healthy 
              body.
BARLEY 
              GREEN Powder & Caplet Tablets
              Most pure natural food for your living cells containing 18 Amino 
              Acids. Barley Green is an anti-oxidant and promotes alkalinity and 
              healthy cells
CLICK 
            HERE TO ORDER NOWHuman 
            Growth Hormone 
            (HGH) allows users to:Burn fat
            Build lean muscle
            Sleep better
            Lucid dreams
            Anti-aging
            Reduce cellulite
            Soften skin and wrinkles 
            Faster injury healing
            Improve vision
            Increase stamina
            Reverse osteoporosis
            Eliminate depression
            Eliminate chronic fatigue
            Improve exercise performance
            Reduce high blood pressure
            Sexual performance & pleasure 
 
              Increase energy & motivation
              Increase HDL (good cholesterol)
              Decrease LDL (bad cholesterol)
              Enhance immune functions
              Reduced joint pain & stiffness
              Healthier, more lustrious hair
              ....and many more benefits
Visit our web site athttp://www.everyoung-gh.net    Your 
        privacy is extremely important to us.
        This message is sent to you because you were selected as a qualified recipient 
        of our 
        special introductory promotion for Ever Young Nutritionals GH2000 at
http://www.everyoung-gh.net        To be removed at any time simply, click
    here.*****--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",", thinkgeek.com","46.71, , 0.09","0, 1","0, 3",", 3.168.236.22","0, 1","0, 3",", 0.014","0, 996",", 443, 80, 8008",", server-3-168-236-22.ist50.r.cloudfront.net","0, 1",", https, http","37, 0","1, 0, 0","11, 3, 0","230, 12, 0",Phishing Email
"The structure of the Internet has never
been about where the ditches and ruts
are dug although the world needs
ditch diggers too.It's a simple inductive concept:
You are you and see the world as such,
You plus 1 degree of separation is a new you.All this stuff about scale-free Internets, viruses,
sex, and money is silly.  Scale-free statistically
indistinguishable models really means Internet-Scale
as rediscovered by social networks people.> Research has shown that the network of human sexual partners 
 > seems to be scale-free, tooI tend to prefer the Harvard Business Review
to the Economist as they tend to spend less
time writing about who's sleeping with whom and
come up with real statistical models.GregLies, Damn lies, and statistics.
Russell Turpin wrote:
> Not exactly new bits, but I enjoyed seeing The Economist
> pick up on the similarity between computer and social
> networks:
> 
> http://www.economist.com/science/displayStory.cfm?story_id=1365118
> 
> 
> 
> 
> _________________________________________________________________
> Chat with friends online, try MSN Messenger: http://messenger.msn.com
> 
> 
-- 
Gregory Alan Bolcer, CTO  | work: +1.949.833.2800
gbolcer at endeavors.com  | http://endeavors.com
Endeavors Technology, Inc.| cell: +1.714.928.5476",", www.economist.com, messenger.msn.com","43.34, 0.08, 42.57","1, 0, 1","0, 0, 1","65.54.71.25, , 104.18.42.19","0, 0, 1","0, 5, 1",", 0.005, 0.0073","998, 0, 994",", 80, 8008, 8080, 443, 8443, 8008",,"0, 0, 1",", https-alt, http, https, http-proxy, http","89, 0, 8","8, 0","1, 0, 0","11, 26, 17",Safe Email
"On Fri, Aug 09, 2002 at 09:26:33AM +0100, Padraig Brady mentioned:
> ext2 can mount an ext3 partition, but there are
> probably small changes required (to the BIOS)
> to support this? Most likely. But, seeing as I've flashed the thing with the most
up-to-date BIOS I could get (with all the screaming 'experimental' stuff
you usually see), and no luck. Next trick is to format /boot as ext2, and try again.Kate
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.03,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
